pair_nums,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
450,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0
451,5.0,3.0,1.0,3.0,4.0,6.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,6.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0
452,5.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,6.0,6.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,6.0,5.0,5.0,2.0,4.0,6.0,5.0,4.0,5.0,6.0,3.0,6.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0
453,5.0,6.0,3.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
454,4.0,4.0,1.0,5.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,6.0,6.0,6.0,1.0,2.0,5.0,3.0,2.0,1.0,4.0,1.0,5.0,5.0,6.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,1.0,5.0,2.0
455,5.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,2.0,6.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0
456,3.0,3.0,1.0,3.0,4.0,5.0,1.0,4.0,2.0,6.0,5.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0
457,7.0,6.0,1.0,3.0,5.0,6.0,6.0,4.0,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,5.0,6.0,6.0,3.0,4.0,7.0,5.0,4.0,4.0,6.0,3.0,7.0,6.0,7.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,7.0,6.0,6.0,6.0,3.0,5.0,5.0,4.0,4.0
458,4.0,7.0,2.0,3.0,6.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,1.0,6.0,6.0,6.0,2.0,3.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,6.0,7.0,6.0,5.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,6.0,3.0,3.0,3.0,3.0,6.0,4.0,6.0,5.0,1.0,2.0,4.0,5.0,2.0
459,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,2.0,4.0,7.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0
460,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,1.0,2.0,4.0,4.0,1.0,3.0,5.0,2.0,5.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,6.0,5.0,4.0,4.0,2.0,3.0,3.0,5.0,3.0
461,5.0,5.0,3.0,4.0,3.0,6.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,6.0,2.0,4.0,6.0,5.0,3.0,4.0,6.0,2.0,4.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,6.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0
462,5.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0,6.0,4.0,5.0,2.0,3.0,7.0,5.0,3.0,3.0,5.0,1.0,7.0,3.0,5.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,4.0,6.0,4.0,5.0,4.0,5.0,6.0,5.0,7.0,2.0,3.0,3.0,3.0,3.0
463,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,6.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,6.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0
464,4.0,4.0,1.0,4.0,5.0,5.0,3.0,4.0,2.0,6.0,3.0,3.0,3.0,2.0,3.0,5.0,6.0,4.0,5.0,4.0,5.0,7.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,1.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,5.0,1.0,4.0,5.0,3.0,4.0,3.0,3.0,6.0,5.0,4.0,6.0,3.0,5.0,3.0,4.0,3.0
465,4.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,6.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,6.0,4.0,3.0,5.0,2.0,3.0,3.0,2.0,4.0
466,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,4.0,4.0,4.0,6.0,3.0,3.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,3.0,6.0,5.0,7.0,6.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,7.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0
467,5.0,6.0,1.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,7.0,2.0,1.0,1.0,3.0,1.0,7.0,4.0,1.0,6.0,6.0,6.0,1.0,1.0,7.0,6.0,3.0,3.0,6.0,1.0,6.0,4.0,4.0,7.0,5.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,4.0,1.0,3.0,6.0,1.0,3.0,5.0,5.0,5.0,2.0,5.0,6.0,1.0,3.0,5.0,3.0,1.0
468,4.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,5.0,6.0,4.0,3.0,3.0,6.0,4.0,3.0,7.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0
469,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,6.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
470,3.0,3.0,2.0,5.0,3.0,4.0,5.0,3.0,3.0,6.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,6.0,4.0,5.0,7.0,5.0,5.0,6.0,7.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,6.0,4.0,4.0,5.0,5.0,7.0,5.0,5.0,7.0,3.0,5.0,4.0,5.0,4.0
471,2.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,5.0,1.0,3.0,7.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,6.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,4.0
472,5.0,4.0,2.0,4.0,6.0,6.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
473,5.0,4.0,2.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,6.0,6.0,4.0,4.0,5.0,6.0,4.0,4.0,6.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0
474,6.0,4.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,7.0,2.0,2.0,6.0,5.0,6.0,2.0,2.0,3.0,6.0,3.0,3.0,7.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,7.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0
475,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,6.0,2.0,3.0,6.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0
476,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0
477,5.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,6.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,6.0,6.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0
478,6.0,5.0,3.0,4.0,5.0,6.0,2.0,3.0,1.0,6.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,6.0,7.0,5.0,2.0,4.0,7.0,4.0,2.0,4.0,6.0,3.0,5.0,4.0,6.0,5.0,4.0,2.0,2.0,3.0,5.0,6.0,2.0,2.0,2.0,6.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0
479,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0
480,6.0,5.0,4.0,4.0,4.0,6.0,4.0,3.0,3.0,6.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
481,4.0,3.0,3.0,4.0,6.0,5.0,6.0,4.0,3.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,6.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0
482,6.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0,3.0,6.0,4.0,5.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0
483,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,4.0,6.0,4.0,2.0,4.0,7.0,7.0,4.0,5.0,5.0,7.0,6.0,4.0,7.0,4.0,5.0,4.0,6.0,5.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,7.0,5.0,5.0,5.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,4.0,5.0,5.0
484,5.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,6.0,3.0,6.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0
485,4.0,5.0,1.0,3.0,3.0,4.0,2.0,4.0,1.0,6.0,3.0,4.0,2.0,1.0,6.0,2.0,6.0,5.0,2.0,7.0,7.0,6.0,3.0,3.0,6.0,6.0,3.0,5.0,7.0,2.0,6.0,5.0,7.0,4.0,5.0,2.0,2.0,1.0,2.0,5.0,4.0,1.0,4.0,5.0,3.0,6.0,7.0,7.0,2.0,6.0,7.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,7.0,3.0
486,5.0,4.0,2.0,4.0,5.0,6.0,3.0,4.0,3.0,5.0,6.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,6.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,6.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,6.0,3.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0
487,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,6.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,3.0,7.0,3.0,3.0,2.0,5.0,6.0,5.0,5.0,5.0,3.0,3.0,5.0,7.0,3.0
488,5.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,3.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,6.0,5.0,6.0,2.0,4.0,4.0,4.0,3.0,3.0,6.0,3.0,6.0,5.0,6.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,6.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
489,7.0,5.0,2.0,6.0,7.0,5.0,4.0,4.0,2.0,7.0,6.0,3.0,1.0,1.0,4.0,4.0,6.0,4.0,2.0,3.0,5.0,6.0,3.0,2.0,7.0,5.0,3.0,7.0,5.0,4.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,2.0,4.0,6.0,2.0,6.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,7.0,6.0,2.0,7.0,2.0,2.0,2.0,4.0,4.0
490,6.0,3.0,1.0,5.0,5.0,5.0,2.0,4.0,2.0,6.0,4.0,2.0,2.0,1.0,4.0,3.0,6.0,6.0,2.0,4.0,5.0,6.0,4.0,3.0,6.0,4.0,3.0,7.0,4.0,6.0,7.0,6.0,3.0,5.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,2.0,5.0,2.0,1.0,4.0,2.0,7.0,5.0,6.0,7.0,5.0,4.0,7.0,6.0,5.0,6.0,5.0,4.0
491,7.0,5.0,2.0,6.0,7.0,5.0,4.0,4.0,2.0,7.0,6.0,3.0,1.0,1.0,4.0,4.0,6.0,4.0,2.0,3.0,5.0,6.0,3.0,2.0,7.0,5.0,3.0,7.0,5.0,4.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,2.0,4.0,6.0,2.0,6.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,7.0,6.0,2.0,7.0,2.0,2.0,2.0,4.0,4.0
492,6.0,3.0,1.0,5.0,5.0,5.0,2.0,4.0,2.0,6.0,4.0,2.0,2.0,1.0,4.0,3.0,6.0,6.0,2.0,4.0,5.0,6.0,4.0,3.0,6.0,4.0,3.0,7.0,4.0,6.0,7.0,6.0,3.0,5.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,2.0,5.0,2.0,1.0,4.0,2.0,7.0,5.0,6.0,7.0,5.0,4.0,7.0,6.0,5.0,6.0,5.0,4.0
493,4.0,4.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,5.0,4.0,1.0,2.0,6.0,2.0,5.0,3.0,6.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,6.0,3.0,2.0,4.0,5.0,6.0,6.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0
494,3.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,6.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,6.0,2.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
495,5.0,6.0,3.0,5.0,5.0,5.0,3.0,5.0,2.0,6.0,5.0,3.0,3.0,2.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,3.0,6.0,6.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0
496,6.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,6.0,4.0,5.0,2.0,2.0,6.0,3.0,3.0,4.0,5.0,1.0,4.0,4.0,6.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,7.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0
497,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,3.0,5.0,6.0,6.0,7.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,7.0,4.0,4.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0
498,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,6.0,6.0,6.0,3.0,5.0,3.0,6.0,5.0,3.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,5.0,6.0,3.0,3.0,3.0,5.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0
499,4.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,6.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0
500,7.0,5.0,3.0,5.0,6.0,7.0,6.0,5.0,4.0,6.0,6.0,4.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,6.0,7.0,7.0,5.0,6.0,6.0,7.0,5.0,6.0,6.0,4.0,7.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,5.0,7.0,4.0,4.0,4.0,6.0,4.0,6.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,5.0,6.0,4.0,6.0,5.0,7.0,6.0
501,5.0,6.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,5.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,4.0,3.0,6.0,6.0,6.0,3.0,4.0,5.0,6.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0
502,5.0,4.0,2.0,5.0,5.0,6.0,6.0,6.0,3.0,6.0,3.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,1.0,6.0,6.0,6.0,4.0,5.0,7.0,5.0,4.0,7.0,7.0,2.0,7.0,5.0,6.0,6.0,4.0,3.0,2.0,4.0,6.0,6.0,3.0,3.0,2.0,6.0,3.0,3.0,7.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,7.0,3.0,5.0,6.0,6.0,5.0
503,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0,5.0,5.0
504,4.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,6.0,4.0,4.0,1.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,7.0,5.0,5.0,7.0,3.0,3.0,4.0,5.0,4.0
505,5.0,4.0,3.0,3.0,4.0,6.0,6.0,6.0,3.0,7.0,5.0,3.0,5.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,3.0,7.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,7.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,7.0,5.0,3.0,4.0,4.0,6.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0
506,4.0,4.0,2.0,3.0,4.0,5.0,5.0,4.0,2.0,6.0,3.0,3.0,4.0,3.0,4.0,5.0,6.0,3.0,2.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,6.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0
